REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
367397;08707473000135;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED CAMPINA GRANDE;Cooperativa Médica;RUA CLAYTON ISMAEL;40;;LAURITZEN;Campina Grande;PB;58401393;83;21016500;33106538;unimed@unimed.campinagrande.br;FRANCISCO VIEIRA DE OLIVEIRA;PRESIDENTE;5;1998-12-21
335690;46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAMPINAS;Cooperativa Médica;AV. BARÃO DE ITAPURA,;1123;;GUANABARA;Campinas;SP;13020901;19;37357104;37357083;presidencia@unimedcampinas.com.br;GERSON MURARO LAURITO;REPRESENTANTE;5;1998-12-21
367613;42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA JOÃO PINHEIRO;342;;CENTRO;Campo Belo;MG;37270000;35;38318050;;unimedcb@unimedcampobelo.coop.br;AGUINALDO CAMILO DE ANDRADE;DIRETOR PRESIDENTE;5;1998-12-18
312851;03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAMPO GRANDE;Cooperativa Médica;RUA GOIAS;695;;JARDIM DOS ESTADOS;Campo Grande;MS;79020101;67;33892664;33892507;apoiojuridico@unimedcg.coop.br;SERGIO MACIEL KRONARDT;Diretor Superintendente;5;1998-12-23
347736;26368613000170;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PRAÇA CALÓGERAS;30;e 36;DÁRIO GROSSI;Caratinga;MG;35300004;;;;unimedcaratinga@unimedcaratinga.com.br;JOSÉ NELSON SIMIQUEL CORREA MOURA;REPRESENTANTE;5;1998-12-17
340952;24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;UNIMED CARUARU;Cooperativa Médica;AVENIDA ADJAR DA SILVA CASÉ;800;ED. CARUARU CORPORATE, TERREO E 3º ANDAR;INDIANÁPOLIS;Caruaru;PE;55024740;81;21035068;21035068;contabil@unimedcaruaru.com.br;PEDRO JOSÉ DE OLIVEIRA MELO ;REPRESENTANTE LEGAL;5;1998-12-23
315648;64327059000171;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;Rua Wanda da Silva Andrade;85;;Bela Vista;Cataguases;MG;36770167;32;34291400;;gerencia@unimedcataguases.coop.br;MURILO POSSANI DE SOUZA;REPRESENTANTE LEGAL;5;1998-12-17
346951;01569902000106;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;UNIMED CAÇADOR;Cooperativa Médica;AVENIDA SANTA CATARINA;303;;CENTRO;Caçador;SC;89500124;49;35614515;35614507;ans@cacador.unimedsc.com.br;NELSON DALLAGNOL DE SOUZA;PRESIDENTE;5;1998-12-17
357138;01608379000180;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED CENTRO OESTE PAULISTA - FEDERACAO INTRAFEDERATIVA DAS COO;Cooperativa Médica;RUA RIO BRANCO;27-65;;JARDIM PAULISTA;Bauru;SP;17017220;14;21061400;;federacao.regional@unimedcop.coop.br;FRANCISCO VENDITTO SOARES;DIRETOR PRESIDENTE;5;1998-12-18
414573;03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED CENTRO PAULISTA;Cooperativa Médica;AVENIDA AMBROSIO FUMAGALLI;1338;;PQ. EGISTO RAGAZZO;Limeira;SP;13485333;19;34043500;34043510;diretoria@ufecep.com.br;CARLOS ALBERTO JOUSSEF;DIRETOR PRESIDENTE;5;2003-04-08
347507;00697509000135;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED JI PARANÁ;Cooperativa Médica;AV. TRANSCONTINENTAL;1019;;CENTRO;Ji-Paraná;RO;76900091;69;34113800;34113810;juridico1@unimedjpr.com.br;ALCILIO JOSE DE SOUZA FILHO;DIRETOR PRESIDENTE;5;1998-12-23
320897;39210844000100;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED BARRA DO PIRAÍ;Cooperativa Médica;RUA MOREIRA DOS SANTOS;768;;CENTRO;Barra do Piraí;RJ;27130430;24;24477005;24477037;contato@csf.unimed.coop.br;GILSON DE SOUZA LIMA;DIRETOR VICE PRESIDENTE;5;1998-12-21
354295;85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;UNIMED CHAPECÓ;Cooperativa Médica;RUA PORTO ALEGRE;132;;CENTRO;Chapecó;SC;89802130;49;33611800;33611800;fernanda.bazzo@unimedchapeco.coop.br;ROVANI JOSÉ RINALDI CAMARGO;CONSELHEIRO DE ADMINISTRAÇÃO;5;1998-12-23
345709;21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED CONSELHEIRO LAFAIETE;Cooperativa Médica;RUA BIAS FORTES;216;;SÃO SEBASTIÃO;Conselheiro Lafaiete;MG;36406060;31;37631874;;aig@unimedcl.com.br;NILSON ALBUQUERQUE JUNIOR;DIRETOR PRESIDENTE;5;1998-12-17
324345;97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;UNIMED COSTA DO DESCOBRIMENTO;Cooperativa Médica;RUA PE JOAO GUALBERTO DE MAGALHAES;765;;VIVENDAS COSTA AZUL;Eunápolis;BA;45820645;73;32883646;32818620;gerencia@unimedcd.coop.br;EUGÊNIO LUIS CARVALHO FRANCA;DIRETOR PRESIDENTE;5;1998-12-21
371106;78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED COSTA OESTE;Cooperativa Médica;RUA SANTOS DUMONT;2705;CX POSTAL 337;CENTRO;Toledo;PR;85900010;45;32778000;;toledo@unimedcostaoeste.com.br;DANILO SANTOS RESENDE;DIRETOR SUPERINTENDENTE ;5;1998-12-17
311146;36540979000138;UNIMED COSTA VERDE RJ;UNIMED COSTA VERDE;Cooperativa Médica;RUA MOISES ABRAAO;133;;CENTRO;Itaguaí;RJ;23815460;21;26884919;26883993;diretoria@costaverde.unimed.com.br;PAULO WESLEY FERREIRA BRAGANÇA;PRESIDENTE;5;1998-12-21
342084;03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED CUIABÁ;Cooperativa Médica;RUA BARAO DE MELGAÇO;2713;;CENTRO SUL;Cuiabá;MT;78020800;65;36123339;36123144;nucleoans@unimedcuiaba.coop.br;CARLOS EDUARDO DE ALMEIDA BOURET;DIRETOR PRESIDENTE;5;1998-12-24
304701;75055772000120;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;Cooperativa Médica;AV AFFONSO PENNA;297;;TARUMÃ;Curitiba;PR;82530280;41;30219410;30219233;nucleoans@unimedcuritiba.com.br;RACHED HAJAR TRAYA;DIRETOR PRESIDENTE;4;1998-12-21
330108;26189530000113;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED GERAIS DE MINAS;Cooperativa Médica;RUA JOAQUIM FELICIO;116;;CENTRO;Curvelo;MG;35790000;38;37297243;37223168;ans@unimedgm.coop.br;RAFAEL MACHADO FERREIRA;DIRETOR PRESIDENTE;5;1998-12-16
311944;00262338000111;UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ADAMANTINA;Cooperativa Médica;AVENIDA RIO BRANCO;258;;CENTRO;Adamantina;SP;17800000;18;35024600;;ans@unimedadamantina.com.br;ANTÔNIO CARLOS BORSATO;PRESIDENTE;5;1998-12-18
303844;02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ANDRADINA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RUA CUIABA;896;;JARDIM SANTO ANTÔNIO;Andradina;SP;16901200;18;37024000;;unimed@unimedandradina.com.br;PAULO PEREIRA ASSIS;DIRETOR PRESIDENTE;5;1998-12-22
369411;51093193000103;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ARACATUBA;Cooperativa Médica;RUA RIO DE JANEIRO;357;;VILA MENDONÇA;Araçatuba;SP;16015150;18;36361300;36361339;diretoria@unimedaracatuba.com.br;FLÁVIO ROBERTO GARBELINI DE OLIVEIRA;PRESIDENTE;5;1998-12-18
364312;45272366000158;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;UNIMED DE ARARAQUARA;Cooperativa Médica;AVENIDA MARIA ANTONIA CAMARGO DE OLIVEIR;2599;;CENTRO;Araraquara;SP;14800370;16;33031500;33031608;relans@unimedara.com.br;WELSON ALVES FERREIRA JUNIOR;DIRETOR PRESIDENTE;5;1998-12-28
300713;54991211000162;UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ASSIS;Cooperativa Médica;AVENIDA WALTER ANTONIO FONTANA;1997;;VILA CLAUDIA;Assis;SP;19815340;18;33023000;33023000;ans@unimed-assis.com.br;ELYSEU PALMA BOUTROS;DIRETOR PRESIDENTE;5;1998-12-18
304123;50368034000101;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE AVARÉ;Cooperativa Médica;RUA SANTA CATARINA;1981;;ALTO;Avaré;SP;18708005;14;37117016;37117068;unimed@unimedavare.coop.br;NILTON JOSÉ GONÇALVES;PRESIDENTE;6;1998-12-18
330264;29290152000158;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;UNIMED DE BARRA MANSA;Cooperativa Médica;RUA JUIZ ANTONIO CIANNI;55;;CENTRO;Barra Mansa;RJ;27310030;24;21060645;21060630;regulacao@unimedbm.coop.br;JOÃO CARLOS HENRIQUES;DIRETOR PRESIDENTE;5;1998-12-21
347108;71925531000133;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BARRETOS;Cooperativa Médica;RUA DEZOITO;275;;CENTRO;Barretos;SP;14780060;17;33210400;33210400;unimedbarretos@unimedbarretos.com.br;JOSÉ EBERLE MARTINS FILHO;PRESIDENTE;6;1998-12-18
313149;52657079000121;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BATATAIS;Cooperativa Médica;RUA DR MANOEL FURTADO;300;;CENTRO;Batatais;SP;14300000;16;37618600;;unimed@unimedbatatais.com.br;ANDRE DOMINGOS PIPPA TOMAZELLA;PRESIDENTE;5;1998-12-18
369659;44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;UNIMED BAURU;Cooperativa Médica;RUA GUSTAVO MACIEL;11-30;;CENTRO;Bauru;SP;17015320;14;32353311;32353312;diretoria@unimedbauru.com.br;MARCUS VINICIUS MARQUES;DIRETOR PRESIDENTE;5;1998-12-18
331341;60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BEBEDOURO;Cooperativa Médica;PRAÇA ABÍLIO ALVES MARQUES;134;1º ANDAR;CENTRO;Bebedouro;SP;14700329;17;33440022;;juridico3@unimedbebedouro.coop.br;CAIO AUGUSTO SIMÕES;DIRETOR PRESIDENTE;5;1998-12-18
345776;65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BIRIGUI;Cooperativa Médica;RUA SAUDADES;32;76;CENTRO;Birigui;SP;16200005;18;36497062;36425799;unimed@unimedbirigui.com.br;ELIAS ANTONIO NETO;DIRETOR PRESIDENTE;5;1998-12-18
304883;45425899000122;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;UNIMED BOTUCATU;Cooperativa Médica;RUA MAJOR LEÔNIDAS CARDOSO;43;;CENTRO;Botucatu;SP;18600140;14;38114500;;unimed@unimedbotucatu.coop.br;NOÉ LUIZ MENDES DE MARCHI;DIRETOR PRESIDENTE;5;1998-12-28
348244;01554266000149;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA GUILHERME WEGNER;935;;SÃO LUIZ;Brusque;SC;88351495;47;32512499;32512499;juridico@unimedbrusque.com.br;CHARLES MACHADO;DIRETOR PRESIDENTE;5;1998-12-17
352683;40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CAMPOS;Cooperativa Médica;RUA TENENTE CORONEL CARDOSO;621;;CENTRO;Campos dos Goytacazes;RJ;28035043;22;27370650;27370673;contabilidade@campos.unimed.com.br;LEONARDO FERRAZ;PRESIDENTE DO CONSELHO ADMINISTRATIVO;5;1998-12-21
366340;59499251000105;UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CAPIVARI;Cooperativa Médica;PRAÇA DR. CEZÁRIO MOTTA;484;;CENTRO;Capivari;SP;13360000;19;34913554;34913554;unimedcapivari@unimedcapivari.com.br;LUIZ ANTÔNIO BERETA;DIRETOR PRESIDENTE;5;1998-12-17
370070;81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CASCAVEL;Cooperativa Médica;RUA BARAO DO CERRO AZUL;594;;CENTRO;Cascavel;PR;85802050;45;32207000;;ans@unimedcascavel.coop.br;LUIZ SERGIO FETTBACK;DIRETOR PRESIDENTE;5;1998-12-17
324566;01193663000132;UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CATALÃO;Cooperativa Médica;RUA DOUTOR PEDRO LUDOVICO;180;;CENTRO;Catalão;GO;75701030;64;34412020;34423418;gerentejuridico@unimedcatalao.coop.br;BRENO CYPRIANI RODRIGUES DA SILVA ;DIRETOR PRESIDENTE;5;1998-12-24
351407;45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED CATANDUVA;Cooperativa Médica;RUA RIO PRETO;450;;CENTRO;Catanduva;SP;15800320;17;35313131;35313131;diretoria@unimedcatanduva.com.br;JOSÉ RENATO PIZARRO;DIRETOR PRESIDENTE;5;1998-12-18
334154;48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;UNIMED VALE NOVO PAULISTA ;Cooperativa Médica;CEL JOAO DIAS GUIMARAES;435;;CENTRO;Caçapava;SP;12281350;12;36548600;;ans@unimedvalenovopaulista.com.br;PAULO DE SÁ LEITE MARTINS;DIRETOR PRESIDENTE;5;1998-12-18
354627;81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;UNIMED DE CIANORTE COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;AVENIDA MATO GROSSO;1335;;CENTRO;Cianorte;PR;87200000;44;36292634;36292531;secretaria@unimedcianorte.com.br;MARCOS PEDRO GOMES;PRESIDENTE;5;1998-12-17
344788;02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CORUMBÁ;Cooperativa Médica;RUA CUIABÁ;1083;;CENTRO;Corumbá;MS;79300060;;;;ptu@unimedcorumba.com.br;IVO LUIZ HIDEO SHIBAYAMA;DIRETOR PRESIDENTE;6;1998-12-24
329339;82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;UNIMED CRICIÚMA;Cooperativa Médica;RUA ESTEVAO EMILIO DE SOUZA;201;;CEARÁ;Criciúma;SC;88815180;48;34315900;34315900;unimed@criciuma.unimedsc.com.br;LEANDRO AVANY NUNES;PRESIDENTE;5;1998-12-17
333662;15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED DE DOURADOS;Cooperativa Médica;Rua Oliveira Marques;2037;3º Andar;Jardim Central;Dourados;MS;79805021;67;34163518;;gestor@unimeddourados.coop.br;JOCELY  MATHEUS  DE  MORAES  JUNIOR;PRESIDENTE;5;1998-12-24
314781;68204486000113;UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE DRACENA;Cooperativa Médica;RUA EUCLIDES DA CUNHA;501;;CENTRO;Dracena;SP;17900000;18;38219300;38219307;diretoria@unimed-dracena.com.br;PAULA ERIKA OSAKI DA FONSECA;REPRESENTANTE LEGAL;5;1998-12-21
317144;05868278000107;UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.;UNIMED DE FORTALEZA;Cooperativa Médica;AV. SANTOS DUMONT;949;;ALDEOTA;Fortaleza;CE;60150160;85;32553541;32553597;relacionamento.ans@unimedfortaleza.com.br;MARCOS ANTÔNIO ARAGÃO DE MACEDO;PRESIDENTE;5;1998-12-21
355577;45207131000182;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE GUARATINGUETÁ - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;AV. JUSCELINO KUBITSCHEK DE OLIVEIRA;831;;CAMPO DO GALVÃO;Guaratinguetá;SP;12505300;12;31286200;;diretoria@unimedguaratingueta.com.br;EDISON LOURENÇO RICCOMI;DIRETOR PRESIDENTE;5;1998-12-16
333051;74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE GUARULHOS;Cooperativa Médica;AVENIDA  PAULO FACCINI ;900;Fundos p/ Rua Tapajós, nº 265, 269 e 273;JARDIM BARBOSA;Guarulhos;SP;07111000;11;24638000;24638000;secretaria@unimedguarulhos.coop.br;FRANCISCO SEIIDI NISHI;DIRETOR PRESIDENTE;5;1998-12-23
365238;00494870000164;UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE IBITINGA;Cooperativa Médica;RUA DOMINGOS ROBERT;941;;CENTRO;Ibitinga;SP;14940133;16;33419100;33419113;326_geral@unimedibitinga.com.br;ADEL SAAD FILHO;DIRETOR PRESIDENTE;5;1998-12-18
329886;72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;UNIMED DE JABOTICABAL;Cooperativa Médica;AVENIDA CARLOS BERCHIERI;791;;NOVA JABOTICABAL;Jaboticabal;SP;14870010;16;32092434;;diretoria@unimedjaboticabal.coop.br;LUIZ ROBERTO LINS FERRAZ;PRESIDENTE;5;1998-12-18
334847;37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED DE JATAÍ;Cooperativa Médica;RUA JOAQUIM NABUCO;901;;CENTRO;Jataí;GO;75800024;64;36312093;36314223;adm@unimedjatai.com.br;GERALDO WILLIAM GOMES DE SOUZA;DIRETOR PRESIDENTE;5;1998-12-24
321273;82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE JOINVILLE;Cooperativa Médica;RUA ORESTES GUIMARAES;905;;AMÉRICA;Joinville;SC;89204060;47;34419587;34419612;ans@joinville.unimedsc.com.br;CARLOS ALBERTO ROST;SUPERINTENDENTE;5;1998-12-17
325031;67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE LENÇOIS PAULISTA;Cooperativa Médica;RUA MANOEL AMÂNCIO;65;;CENTRO;Lençóis Paulista;SP;18682550;14;32693100;32693100;diretoria@unimedlp.coop.br;CARLOS ORLANDO CARRARO;Diretor Presidente;5;1998-12-18
301574;50480953000172;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;UNIMED LIMEIRA;Cooperativa Médica;RUA SANTA TEREZINHA;05;;CENTRO;Limeira;SP;13480090;19;34048000;34048008;diretoria@unimedlimeira.com.br;ALCY DE CASTRO MELLO;DIRETOR PRESIDENTE;5;1998-12-18
354279;71695746000105;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;UNIMED DE LINS;Cooperativa Médica;RUA FLORIANO PEIXOTO;1040;BLOCO D;CENTRO;Lins;SP;16400101;14;35334800;;ans@unimedlins.com.br;JOSÉ EDUARDO CANDELORO;PRESIDENTE;5;1998-12-21
343269;75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE LONDRINA;Cooperativa Médica;AVENIDA AYRTON SENNA DA SILVA;1065;;PARQUE GUANABARA BOULEVARD;Londrina;PR;86050460;43;33756161;33756100;processo@unimedlondrina.com.br;MARCOS ABEL LOPES DE MENEZES;DIRETOR DE MERCADO;5;1998-12-17
385620;48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;PRAÇA ROSENDO PEREIRA LEITE;74;;VILA ZELIA;Lorena;SP;12604080;12;31592027;;diretoria@unimedlorena.coop.br;MARCO ANTONIO SARQUIS UDE ;DIRETOR SUPERINTENDENTE;5;1998-12-16
302953;35830868000101;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;UNIMED COSTA DO SOL;Cooperativa Médica;RUA EUZÉBIO DE QUEIROZ;454;;CENTRO;Macaé;RJ;27910230;22;21052238;21058000;regulacao@costadosol.unimed.com.br;GUMERCINO PINHEIRO FARIA FILHO;DIRETOR PRESIDENTE;5;1998-12-21
311961;04612990000170;UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA;UNIMED DE MANAUS;Cooperativa Médica;AVENIDA CONSTANTINO NERY;1678;;SÃO GERALDO;Manaus;AM;69050000;92;32122000;32122080;assessoriaans@unimedmanaus.coop.br;ADRIANO DA SILVA TERRAZAS;PRESIDENTE ;6;1998-12-21
336106;66872888000160;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE MARÍLIA;Cooperativa Médica;RUA BORORÓS;225;;SALGADO FILHO;Marília;SP;17502270;14;34022506;34022510;contato.ans@unimedmarilia.com.br;CLEBER GUSTAVO ROTOLI BALDELIN;DIRETOR PRESIDENTE;5;1998-12-18
357715;37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO ;UNIMED DE MINEIROS;Cooperativa Médica;AVENIDA ANTONIO CARLOS PANIAGO;QD 7;LOTE 3;MUNDINHO;Mineiros;GO;75832005;64;36612240;36613269;unimedmineiros@unimedmineiros.com.br;JOSIAS SOBRINHO DA SILVA;PRESIDENTE;5;1998-12-24
328308;00552181000169;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;UNIMED DE MOCOCA;Cooperativa Médica;AV. JOÃO BAPTISTA DE LIMA FIGUEIREDO;1818;JARDIM SANTA CECÍLIA;CENTRO;Mococa;SP;13733045;19;36666666;;mirela.augusto@unimedmococa.com.br;PAULO GERALDO SILVA CRUZ FILHO;DIRETOR PRESIDENTE;6;1998-12-18
309524;67577171000159;UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE MONTE ALTO;Cooperativa Médica;RUA FLORINDO CESTARI;1262;;CENTRO;Monte Alto;SP;15910000;;;;diretoria@unimedmontealto.coop.br;CARLOS ALOÍSIO LEMES;PRESIDENTE;5;1998-12-18
311294;51427540000197;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE OURINHOS;Cooperativa Médica;RUA JOAQUIM DE AZEVEDO;628;;VILA MORAES;Ourinhos;SP;19900280;14;33028400;;diretoria@unimedourinhos.com.br;LAÉRCIO DE OLIVEIRA FILHO;DIRETOR PRESIDENTE;5;1998-12-18
361615;75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PARANAGUÁ;Cooperativa Médica;RUA JOÃO EUGÊNIO;677;;CENTRO;Paranaguá;PR;83203400;;;;juliana@unimedparanagua.com.br;FLÁVIO GRÍNBERG;DIRETOR PRESIDENTE;5;1998-12-17
320862;81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PARANAVAÍ;Cooperativa Médica;RUA RIO GRANDE DO NORTE;1428;;CENTRO;Paranavaí;PR;87701020;44;34211100;34211104;juridico@unimedpvai.coop.br;RENATO LÍVIO DE MARCHI;REPRESENTANTE;5;1998-12-17
323004;00012698000165;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;UNIMED DE PENAPOLIS COOP TRAB MEDICO;Cooperativa Médica;RUA LUIZ OSÓRIO;763;;CENTRO;Penápolis;SP;16300013;18;36541515;;secretaria@unimedpenapolis.com.br;LUCAS DE OLIVEIRA QUESSADA;PRESIDENTE;5;1998-12-18
342343;47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;UNIMED PINDAMONHANGABA;Cooperativa Médica;RUA ALCIDES RAMOS NOGUEIRA;650;1º ANDAR/ SALA 1;MOMBAÇA;Pindamonhangaba;SP;12421705;12;36444400;;presidente@unimedpinda.com.br;LUIS FERNANDO DE CARVALHO CORRÊA;REPRESENTANTE;6;1998-12-16
315729;44803922000102;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;UNIMED DE PIRACICABA;Cooperativa Médica;Av. Antonia Pazzinato Sturion;1201;;Morumbi;Piracicaba;SP;13420640;19;34171848;;regulacao@unimedpiracicaba.com.br;CARLOS ALBERTO JOUSSEF;DIRETOR PRESIDENTE;5;1998-12-17
314242;00840048000108;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA JOAQUIM PROCÓPIO DE ARAÚJO;3178;;CENTRO;Pirassununga;SP;13631020;19;35658700;35658711;diretoria@unimedpirassununga.coop.br;PAULO DUARTE LOPES PANCHORRA ;DIRETOR PRESIDENTE;5;1998-12-16
315796;44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;UNIMED DE PRESIDENTE PRUDENTE;Cooperativa Médica;AV. CEL. JOSÉ SOARES MARCONDES;3355;;JARDIM BONGIOVANI;Presidente Prudente;SP;19050230;18;21018311;21018390;diretoria@unimedprudente.com.br;JOAO ALBERTO ARTONI DE CARVALHO;DIRETOR PRESIDENTE;5;1998-12-18
351776;45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE REGISTRO;Cooperativa Médica;RUA TAMEKICHI TAKANO;11;TERREO;CENTRO;Registro;SP;11900000;13;38282000;38211050;vdexter@unimedregistro.com.br;ANA CLAUDIA SCHETTINI CAMPOS HIDALGO MARTINS BARBO;PRESIDENTE;5;1998-12-18
351202;45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE RIBEIRAO PRETO;Cooperativa Médica;RUA LAFAIETE;789;;CENTRO;Ribeirão Preto;SP;14015080;16;36052212;;ana.azenha@unimedribeirao.com.br;JULIO CESAR PAIM;DIRETOR GERAL;5;1998-12-29
