CNPJ;RAZAOSOCIAL;TRIMESTRE;ANO;REGISTRO ANS;MODALIDADEE;UF;VALOR DESPESA
42425561000182;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;3;2025;340162;Medicina de Grupo;RJ;2570046.4
42465310000121;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;1;2025;316849;Autogestão;RJ;1680720.58
42465310000121;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;2;2025;316849;Autogestão;RJ;3525658.57
42465310000121;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;3;2025;316849;Autogestão;RJ;6654831.48
42785902000120;INFINITY SAÚDE SUPLEMENTAR LTDA;1;2025;423564;Medicina de Grupo;MT;169123.11
42785902000120;INFINITY SAÚDE SUPLEMENTAR LTDA;2;2025;423564;Medicina de Grupo;MT;457763.32
42785902000120;INFINITY SAÚDE SUPLEMENTAR LTDA;3;2025;423564;Medicina de Grupo;MT;893664.4500000001
42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;1;2025;359033;Cooperativa Médica;MG;9523770.86
42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;2;2025;359033;Cooperativa Médica;MG;19482673.580000002
42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;3;2025;359033;Cooperativa Médica;MG;30291807.970000003
42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;1;2025;348261;Cooperativa Médica;MG;8418419.99
42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;2;2025;348261;Cooperativa Médica;MG;17973863.0
42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;3;2025;348261;Cooperativa Médica;MG;27574942.740000002
42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;1;2025;386588;Cooperativa Médica;MG;45131015.31
42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;2;2025;386588;Cooperativa Médica;MG;81847913.75
42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;3;2025;386588;Cooperativa Médica;MG;123106093.95
42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;1;2025;386901;Cooperativa Médica;MG;3403352.4499999997
42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;2;2025;386901;Cooperativa Médica;MG;10783946.139999999
42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;3;2025;386901;Cooperativa Médica;MG;18977611.08
42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;1;2025;367613;Cooperativa Médica;MG;2815674.33
42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;2;2025;367613;Cooperativa Médica;MG;5524387.98
42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;3;2025;367613;Cooperativa Médica;MG;8399258.43
42940528000190;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;1;2025;304344;Cooperativa Médica;MG;21265172.7
42940528000190;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;2;2025;304344;Cooperativa Médica;MG;45453048.06
42940528000190;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;3;2025;304344;Cooperativa Médica;MG;70310026.95
42946061000196;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;1;2025;354996;Cooperativa Médica;MG;2476244.96
42946061000196;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;2;2025;354996;Cooperativa Médica;MG;5372836.4
42946061000196;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;3;2025;354996;Cooperativa Médica;MG;9235958.190000001
43079723000130;TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA;1;2025;423548;Medicina de Grupo;MG;2708083.1799999997
43079723000130;TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA;2;2025;423548;Medicina de Grupo;MG;9213308.54
43079723000130;TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA;3;2025;423548;Medicina de Grupo;MG;17277650.47
43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;1;2025;355097;Medicina de Grupo;SP;216596281.88
43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;2;2025;355097;Medicina de Grupo;SP;467145338.45
43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;3;2025;355097;Medicina de Grupo;SP;686158578.02
43643139000166;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;1;2025;319996;Cooperativa Médica;SP;466898068.51
43643139000166;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;2;2025;319996;Cooperativa Médica;SP;966582417.79
43643139000166;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;3;2025;319996;Cooperativa Médica;SP;1504650475.75
44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;1;2025;369659;Cooperativa Médica;SP;165233543.91
44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;2;2025;369659;Cooperativa Médica;SP;346422715.97
44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;3;2025;369659;Cooperativa Médica;SP;537612706.51
44477823000188;INTEGRA ASSISTENCIA MEDICA SA;1;2025;423173;Medicina de Grupo;SP;78919335.61999999
44477823000188;INTEGRA ASSISTENCIA MEDICA SA;2;2025;423173;Medicina de Grupo;SP;148098734.95999998
44477823000188;INTEGRA ASSISTENCIA MEDICA SA;3;2025;423173;Medicina de Grupo;SP;189437641.14
44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;1;2025;314315;Cooperativa odontológica;SP;1502741.44
44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;2;2025;314315;Cooperativa odontológica;SP;3094196.96
44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;3;2025;314315;Cooperativa odontológica;SP;4729364.04
44649812000138;NOTRE DAME INTERMÉDICA SAÚDE S.A.;1;2025;359017;Medicina de Grupo;SP;2504653344.66
44649812000138;NOTRE DAME INTERMÉDICA SAÚDE S.A.;2;2025;359017;Medicina de Grupo;SP;5613669779.77
44649812000138;NOTRE DAME INTERMÉDICA SAÚDE S.A.;3;2025;359017;Medicina de Grupo;SP;8608305602.710001
44663631000166;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;1;2025;306126;Cooperativa Médica;SP;27220313.72
44663631000166;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;2;2025;306126;Cooperativa Médica;SP;58645247.86
44663631000166;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;3;2025;306126;Cooperativa Médica;SP;89134899.0
44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;1;2025;359661;Medicina de Grupo;SP;558525448.71
44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;2;2025;359661;Medicina de Grupo;SP;1207458795.1100001
44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;3;2025;359661;Medicina de Grupo;SP;1889404773.7500002
44803922000102;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;1;2025;315729;Cooperativa Médica;SP;148652938.81
44803922000102;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;2;2025;315729;Cooperativa Médica;SP;302910913.07
44803922000102;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;3;2025;315729;Cooperativa Médica;SP;458446413.78
44857357000166;METRUS INSTITUTO DE SEGURIDADE SOCIAL;1;2025;380661;Autogestão;SP;90149941.66000001
44857357000166;METRUS INSTITUTO DE SEGURIDADE SOCIAL;2;2025;380661;Autogestão;SP;189598327.08
44857357000166;METRUS INSTITUTO DE SEGURIDADE SOCIAL;3;2025;380661;Autogestão;SP;286214360.39
44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;1;2025;315796;Cooperativa Médica;SP;63421942.050000004
44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;2;2025;315796;Cooperativa Médica;SP;133759501.17999999
44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;3;2025;315796;Cooperativa Médica;SP;207751956.99
44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;1;2025;344915;Filantropia;SP;1069311.15
44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;2;2025;344915;Filantropia;SP;2045897.23
44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;3;2025;344915;Filantropia;SP;3013182.76
45050963000138;BEMSTAR ASSISTENCIA MEDICA LTDA;1;2025;423181;Medicina de Grupo;BA;193435.43
45050963000138;BEMSTAR ASSISTENCIA MEDICA LTDA;2;2025;423181;Medicina de Grupo;BA;340039.79000000004
45050963000138;BEMSTAR ASSISTENCIA MEDICA LTDA;3;2025;423181;Medicina de Grupo;BA;383272.89
45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;1;2025;335100;Cooperativa Médica;SP;228175902.38
45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;2;2025;335100;Cooperativa Médica;SP;466697093.21
45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;3;2025;335100;Cooperativa Médica;SP;711644063.76
45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;351407;Cooperativa Médica;SP;37773000.92
45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;2;2025;351407;Cooperativa Médica;SP;70840813.07
45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;351407;Cooperativa Médica;SP;110254957.85000001
45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;1;2025;363286;Cooperativa Médica;SP;10181080.95
45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;2;2025;363286;Cooperativa Médica;SP;20889636.610000003
45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;3;2025;363286;Cooperativa Médica;SP;31957459.16
45207131000182;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;1;2025;355577;Cooperativa Médica;SP;9450208.809999999
45207131000182;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;2;2025;355577;Cooperativa Médica;SP;19557828.99
45207131000182;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;3;2025;355577;Cooperativa Médica;SP;28403807.98
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;1;2025;351202;Cooperativa Médica;SP;163234213.48
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;2;2025;351202;Cooperativa Médica;SP;343719192.48
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;3;2025;351202;Cooperativa Médica;SP;527517924.83
45272366000158;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;1;2025;364312;Cooperativa Médica;SP;82595299.22
45272366000158;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;2;2025;364312;Cooperativa Médica;SP;175289710.58
45272366000158;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;3;2025;364312;Cooperativa Médica;SP;265880467.66
45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;1;2025;354783;Cooperativa Médica;SP;77412787.64
45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;2;2025;354783;Cooperativa Médica;SP;157883292.57
45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;3;2025;354783;Cooperativa Médica;SP;247421623.76999998
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;354031;Cooperativa Médica;SP;91177970.44
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;2;2025;354031;Cooperativa Médica;SP;187488438.98000002
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;3;2025;354031;Cooperativa Médica;SP;290548043.11
45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;1;2025;348295;Cooperativa Médica;SP;193818015.73999998
45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;2;2025;348295;Cooperativa Médica;SP;406365339.42
45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;3;2025;348295;Cooperativa Médica;SP;632625499.06
45425899000122;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;1;2025;304883;Cooperativa Médica;SP;44768984.14
45425899000122;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;2;2025;304883;Cooperativa Médica;SP;94644629.26
45425899000122;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;3;2025;304883;Cooperativa Médica;SP;143889001.1
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;351776;Cooperativa Médica;SP;7066296.85
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;2;2025;351776;Cooperativa Médica;SP;14687247.14
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;3;2025;351776;Cooperativa Médica;SP;21605409.970000003
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;1;2025;423262;Odontologia de Grupo;SP;142221.45
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;2;2025;423262;Odontologia de Grupo;SP;265802.97
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;3;2025;423262;Odontologia de Grupo;SP;384631.14
45572583000163;GARANTIA DE SAÚDE LTDA;1;2025;343064;Medicina de Grupo;SP;21915011.83
45572583000163;GARANTIA DE SAÚDE LTDA;2;2025;343064;Medicina de Grupo;SP;44164929.08
45572583000163;GARANTIA DE SAÚDE LTDA;3;2025;343064;Medicina de Grupo;SP;66083612.949999996
45981176000100;ANAFE SAUDE;1;2025;423319;Autogestão;GO;13780354.049999999
45981176000100;ANAFE SAUDE;2;2025;423319;Autogestão;GO;25858911.34
45981176000100;ANAFE SAUDE;3;2025;423319;Autogestão;GO;41482857.21
46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;335690;Cooperativa Médica;SP;466436148.94
46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;2;2025;335690;Cooperativa Médica;SP;957491960.8100001
46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;3;2025;335690;Cooperativa Médica;SP;1474649231.76
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;1;2025;423335;Medicina de Grupo;DF;10637906.4
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;2;2025;423335;Medicina de Grupo;DF;22767110.5
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;3;2025;423335;Medicina de Grupo;DF;41378086.13
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;1;2025;423351;Medicina de Grupo;RO;6106810.28
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2;2025;423351;Medicina de Grupo;RO;12234662.200000001
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;3;2025;423351;Medicina de Grupo;RO;18232582.71
47325263000134;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;1;2025;423432;Autogestão;PE;813879.99
47325263000134;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;2;2025;423432;Autogestão;PE;1737352.37
47325263000134;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;3;2025;423432;Autogestão;PE;1966918.3900000001
47432143000136;PLENUM ASSISTENCIA MEDICA  LTDA;2;2025;423441;Medicina de Grupo;DF;3288491.51
47432143000136;PLENUM ASSISTENCIA MEDICA  LTDA;3;2025;423441;Medicina de Grupo;DF;6397288.58
47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;1;2025;342343;Cooperativa Médica;SP;32584040.349999998
47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;2;2025;342343;Cooperativa Médica;SP;66113982.35000001
47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;3;2025;342343;Cooperativa Médica;SP;104259342.16
48628366000136;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;1;2025;369292;Cooperativa Médica;SP;108236371.38
48628366000136;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;2;2025;369292;Cooperativa Médica;SP;222909678.78
48628366000136;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;3;2025;369292;Cooperativa Médica;SP;334247149.89000005
48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;1;2025;385620;Cooperativa Médica;SP;24563294.53
48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;2;2025;385620;Cooperativa Médica;SP;50754903.84
48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;3;2025;385620;Cooperativa Médica;SP;74608888.03999999
48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;1;2025;334154;Cooperativa Médica;SP;23003172.07
48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;2;2025;334154;Cooperativa Médica;SP;49764829.54
48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;3;2025;334154;Cooperativa Médica;SP;78784231.65
48982275000102;INNOVA PLANO DE SAUDE LTDA;2;2025;423572;Medicina de Grupo;RO;307454.33
48982275000102;INNOVA PLANO DE SAUDE LTDA;3;2025;423572;Medicina de Grupo;RO;1416055.25
49210966000142;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;311847;Cooperativa Médica;SP;40857723.83
49210966000142;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;2;2025;311847;Cooperativa Médica;SP;83100552.34
49210966000142;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;311847;Cooperativa Médica;SP;126259873.57000001
49320799000192;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;1;2025;342611;Autogestão;SP;92423546.78999999
49320799000192;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;2;2025;342611;Autogestão;SP;205859489.41
49320799000192;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;3;2025;342611;Autogestão;SP;319041334.61
49481538000154;SAUDIA ASSISTENCIA MÉDICA LTDA;1;2025;423645;Medicina de Grupo;MG;256310.17
49481538000154;SAUDIA ASSISTENCIA MÉDICA LTDA;2;2025;423645;Medicina de Grupo;MG;57066.3
49481538000154;SAUDIA ASSISTENCIA MÉDICA LTDA;3;2025;423645;Medicina de Grupo;MG;378812.55
49792664000120;SUL DO PARÁ LTDA;1;2025;423718;Medicina de Grupo;PA;4663947.4
49792664000120;SUL DO PARÁ LTDA;2;2025;423718;Medicina de Grupo;PA;9298723.09
49792664000120;SUL DO PARÁ LTDA;3;2025;423718;Medicina de Grupo;PA;6690288.14
49955478000164;AURORA SAÚDE LTDA;1;2025;423629;Medicina de Grupo;MG;4000001.0199999996
49955478000164;AURORA SAÚDE LTDA;2;2025;423629;Medicina de Grupo;MG;9619155.98
49955478000164;AURORA SAÚDE LTDA;3;2025;423629;Medicina de Grupo;MG;16650825.01
50368034000101;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;1;2025;304123;Cooperativa Médica;SP;12178967.67
50368034000101;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;2;2025;304123;Cooperativa Médica;SP;23455755.86
50368034000101;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;3;2025;304123;Cooperativa Médica;SP;34732544.05
50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;1;2025;416495;Medicina de Grupo;SP;19633315.58
50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;2;2025;416495;Medicina de Grupo;SP;39533629.199999996
50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;3;2025;416495;Medicina de Grupo;SP;59897115.339999996
50480953000172;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;1;2025;301574;Cooperativa Médica;SP;50283948.46
50480953000172;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;2;2025;301574;Cooperativa Médica;SP;105087866.86
50480953000172;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;3;2025;301574;Cooperativa Médica;SP;164820527.84
50565317000143;SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS;2;2025;424188;Autogestão;GO;1208003542.99
50565317000143;SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS;3;2025;424188;Autogestão;GO;1864315519.3700001
50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;1;2025;326500;Medicina de Grupo;SP;94699477.95
50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;2;2025;326500;Medicina de Grupo;SP;187488410.52
50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;3;2025;326500;Medicina de Grupo;SP;285106367.35
50876139000171;NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA;1;2025;423661;Medicina de Grupo;RJ;20231729.27
50876139000171;NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA;2;2025;423661;Medicina de Grupo;RJ;37928801.32
50876139000171;NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA;3;2025;423661;Medicina de Grupo;RJ;73374841.5
51093193000103;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;369411;Cooperativa Médica;SP;74083897.39
51093193000103;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;2;2025;369411;Cooperativa Médica;SP;144762745.81
51093193000103;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;369411;Cooperativa Médica;SP;218020343.15
51212821000122;SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA;1;2025;423815;Medicina de Grupo;MG;2107.37
51212821000122;SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA;2;2025;423815;Medicina de Grupo;MG;37551.54
51212821000122;SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA;3;2025;423815;Medicina de Grupo;MG;77509.22
51262335000119;CLÍNICA SÃO GABRIEL S/S LTDA;1;2025;415944;Medicina de Grupo;SP;22787.51
51262335000119;CLÍNICA SÃO GABRIEL S/S LTDA;2;2025;415944;Medicina de Grupo;SP;65606.08
51262335000119;CLÍNICA SÃO GABRIEL S/S LTDA;3;2025;415944;Medicina de Grupo;SP;112777.11
51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;1;2025;350494;Cooperativa odontológica;SP;7371774.43
51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;2;2025;350494;Cooperativa odontológica;SP;15402633.690000001
51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;3;2025;350494;Cooperativa odontológica;SP;23584232.11
51427540000197;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;311294;Cooperativa Médica;SP;42312482.22
51427540000197;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;2;2025;311294;Cooperativa Médica;SP;90077060.17
51427540000197;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;3;2025;311294;Cooperativa Médica;SP;135310322.21
51473692000126;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;1;2025;319422;Filantropia;SP;20920574.61
51473692000126;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;2;2025;319422;Filantropia;SP;43908627.769999996
51473692000126;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;3;2025;319422;Filantropia;SP;67678057.1
51628360000173;PRONTO SOCORRO CONDE DE MOREIRA LIMA;1;2025;417475;Medicina de Grupo;SP;2226650.58
51628360000173;PRONTO SOCORRO CONDE DE MOREIRA LIMA;2;2025;417475;Medicina de Grupo;SP;5232223.83
51628360000173;PRONTO SOCORRO CONDE DE MOREIRA LIMA;3;2025;417475;Medicina de Grupo;SP;7967885.96
52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;1;2025;346004;Cooperativa odontológica;SP;1414262.37
52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;2;2025;346004;Cooperativa odontológica;SP;3207883.02
52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;3;2025;346004;Cooperativa odontológica;SP;5073272.2
52657079000121;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;313149;Cooperativa Médica;SP;712126.56
52657079000121;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;2;2025;313149;Cooperativa Médica;SP;1416787.6300000001
52657079000121;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;3;2025;313149;Cooperativa Médica;SP;2211021.39
52852100000140;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;1;2025;333808;Filantropia;SP;14566500.35
52852100000140;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;2;2025;333808;Filantropia;SP;29208225.23
52852100000140;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;3;2025;333808;Filantropia;SP;46203494.93
